Datetime,TEMP_MEAN_(C),WDIR_VECT_(DEG),WSPD_SCLR_(M/S),HUMIDITY_(%),Depth_per_day,gas_prod_vol_m3,SO2,TRS,NOx,NO,NO2,O3
2020-10-10,1.6875,308.53,1.7416666666666665,95.64999999999999,9798.17150345662,162759.67741935485,0.625,1.3729166666666668,3.545833333333333,1.0166666666666666,2.525,11.670833333333334
2020-10-11,3.4166666666666665,268.34,3.4916666666666667,77.29583333333333,10170.33132750354,162759.67741935485,0.6124999999999999,1.0625,1.0979166666666667,0.23124999999999998,0.8583333333333334,21.216666666666665
2020-10-12,3.4416666666666664,282.42,3.220833333333333,66.35416666666667,9846.364660836873,162759.67741935485,0.4875,0.9583333333333334,1.1416666666666666,0.225,0.9208333333333334,22.8125
2020-10-13,0.9791666666666666,9.6,0.9714285714285714,79.825,10487.927818731609,162759.67741935485,0.5875,1.0125,4.341666666666667,1.7395833333333333,2.5958333333333337,16.466666666666665
2020-10-14,-0.5499999999999999,350.53,0.7910714285714285,91.03750000000001,9893.50982931362,162759.67741935485,0.36874999999999997,0.5875,4.552083333333333,1.6395833333333334,2.93125,8.706249999999999
2020-10-15,1.0250000000000001,295.99,1.3125,72.22500000000001,10280.252253556044,162759.67741935485,0.25833333333333336,0.35000000000000003,3.2229166666666664,0.7354166666666666,2.4791666666666665,16.652083333333334
2020-10-16,-1.4041666666666668,34.6,1.3375000000000001,69.27499999999999,11116.968022213616,162759.67741935485,0.3979166666666667,0.5833333333333334,2.3833333333333333,0.30624999999999997,2.0833333333333335,20.20625
2020-10-17,-7.783333333333334,345.99,1.3958333333333333,71.80833333333332,10490.981180108352,162759.67741935485,0.14791666666666667,0.12083333333333333,1.9083333333333334,0.32708333333333334,1.5854166666666665,21.81458333333333
2020-10-18,-9.1875,127.68,1.2479166666666668,75.10833333333333,10258.043680108352,162759.67741935485,0.48541666666666666,0.46249999999999997,3.4604166666666667,0.6979166666666666,2.7729166666666667,15.877083333333333
2020-10-19,-6.583333333333333,334.2,1.5458333333333334,78.89999999999999,10258.043680108352,162759.67741935485,0.61875,0.8395833333333332,3.7729166666666667,0.6875,3.0854166666666667,18.03125
