,NOx,SO2,NO,NO2,TRS,O3
14916,0.9,0.5,0.4,0.5,0.3,15.7
14917,1.0,0.5,0.4,0.7,0.3,16.1
14918,0.9,0.4,0.3,0.6,0.3,16.1
14919,1.0,0.3,0.4,0.6,0.3,15.3
14920,0.7,0.3,0.2,0.5,0.4,15.7
14921,0.8,0.3,0.2,0.6,0.3,15.7
14922,0.8,0.3,0.2,0.6,0.4,17.3
14923,0.5,0.3,0.1,0.3,0.2,17.3
14924,0.6,0.3,0.2,0.5,0.3,15.3
14925,0.6499999999999999,0.3,0.25,0.4,0.3,15.350000000000001
14926,0.7,0.3,0.3,0.3,0.3,15.4
14927,0.4,0.2,0.2,0.2,0.3,17.0
14928,0.4,0.3,0.3,0.1,0.3,17.0
14929,0.3,0.3,0.1,0.2,0.2,18.5
14930,0.5,0.2,0.3,0.2,0.3,19.4
14931,0.5,0.3,0.2,0.3,0.2,18.4
14932,0.6,0.3,0.2,0.5,0.2,17.2
14933,1.6,0.3,0.5,1.0,0.2,14.7
14934,1.2,0.3,0.4,0.8,0.2,13.7
14935,1.0,0.3,0.3,0.7,0.2,12.4
14936,1.4,0.2,0.5,0.9,0.3,11.4
14937,1.1,1.2,0.4,0.7,0.2,11.0
14938,1.1,1.2,0.3,0.8,0.3,10.2
14939,1.1,0.4,0.4,0.7,0.2,10.1
14940,1.1,0.3,0.4,0.7,0.3,10.3
14941,1.7,0.4,0.6,1.1,0.3,10.0
14942,1.3,0.4,0.3,0.9,0.3,10.4
14943,2.0,0.8,0.4,1.6,0.3,10.3
14944,2.4,0.8,0.3,2.1,0.4,9.2
14945,3.0,0.6,0.3,2.6,0.3,7.8
14946,2.2,0.4,0.2,2.0,0.2,7.3
14947,1.6,0.3,0.2,1.4,0.2,7.2
14948,2.0,0.4,0.1,1.9,0.3,5.7
14949,2.3,0.3,0.4,1.9,0.3,5.1
14950,2.15,0.3,0.35,1.75,0.25,4.75
14951,2.0,0.3,0.3,1.6,0.2,4.4
14952,2.4,0.3,0.4,2.1,0.3,4.3
14953,1.9,0.3,0.3,1.6,0.2,4.4
14954,1.3,0.3,0.3,1.0,0.1,4.1
14955,4.5,0.3,0.6,3.8,0.2,3.1
14956,3.3,0.2,0.4,3.0,0.1,6.0
14957,1.8,0.2,0.4,1.4,0.1,7.8
14958,3.6,0.2,1.3,2.3,0.1,7.0
14959,1.7,0.2,0.7,1.0,0.0,9.6
14960,1.9,0.2,0.9,1.0,0.0,12.0
14961,1.3,0.2,0.7,0.6,0.0,15.4
14962,1.1,0.2,0.6,0.5,0.1,18.1
14963,1.6,0.6,0.8,0.8,0.0,21.6
14964,1.6,0.5,0.7,0.9,0.0,22.9
14965,1.5,0.4,0.6,0.9,0.1,24.4
14966,1.2,0.5,0.6,0.5,0.0,24.7
14967,3.0,0.5,1.1,1.8,0.2,24.3
14968,1.3,0.3,0.5,0.8,0.1,22.2
14969,5.0,0.3,0.5,4.5,0.2,13.8
14970,4.9,0.3,0.1,4.7,0.1,9.5
14971,2.4,0.3,0.1,2.3,0.2,12.2
14972,6.6,0.3,1.5,5.1,0.3,4.4
14973,5.4,0.3,1.2,4.2,0.2,6.6
14974,1.8,0.2,0.2,1.6,0.2,8.0
14975,1.6,0.1,0.30000000000000004,1.3,0.25,5.25
14976,1.4,0.0,0.4,1.0,0.3,2.5
14977,1.9,0.0,0.4,1.5,0.3,2.6
14978,2.3,0.0,0.5,1.8,0.3,1.9
14979,2.9,0.0,1.0,2.0,0.3,2.1
14980,3.2,0.0,1.3,1.8,0.3,1.9
14981,3.5,0.1,2.5,1.0,0.4,2.2
14982,2.2,0.0,1.4,0.8,0.3,6.8
14983,1.2,0.1,0.6,0.5,0.4,10.8
14984,1.3,0.1,0.6,0.8,0.4,14.9
14985,0.8,0.5,0.3,0.5,0.5,19.9
14986,0.8,0.4,0.3,0.5,0.4,22.8
14987,4.7,0.2,2.5,2.1,0.5,24.9
14988,2.3,0.1,1.2,1.0,0.5,25.2
14989,1.8,0.1,1.1,0.8,0.5,25.1
14990,2.5,0.0,1.3,1.2,0.5,26.6
14991,2.2,0.0,0.4,1.8,0.6,24.6
14992,4.7,0.1,0.6,4.1,0.6,16.8
14993,4.2,0.1,0.8,3.4,0.5,11.1
14994,4.6,0.2,1.1,3.5,0.5,4.8
14995,4.0,0.1,1.0,3.1,0.5,2.6
14996,2.7,0.0,0.7,2.0,0.5,1.7
14997,2.7,0.0,0.7,2.0,0.5,1.2
14998,2.4,0.0,0.8,1.6,0.5,0.9
14999,2.6,0.0,1.1,1.5,0.4,0.6
15000,2.6,0.0,1.1,1.5,0.2,0.55
15001,2.6,0.0,1.1,1.5,0.0,0.5
15002,2.8,0.0,1.3,1.5,0.0,0.7
15003,4.1,0.1,2.4,1.7,0.1,0.4
15004,4.1,0.0,2.5,1.5,0.0,0.3
15005,4.1,0.0,3.0,1.1,0.0,0.8
15006,4.1,0.0,2.6,1.6,0.0,4.4
15007,4.4,0.1,2.4,1.9,0.1,8.3
15008,4.4,0.2,2.4,2.0,0.0,11.1
15009,4.3,1.0,1.8,2.5,0.1,17.8
15010,4.4,1.2,1.6,2.7,0.1,21.2
15011,2.9,0.4,0.8,2.1,0.1,27.0
15012,1.3,0.2,0.3,1.0,0.2,29.4
15013,0.8,0.2,0.1,0.8,0.3,29.4
15014,1.2,0.3,0.2,1.0,0.3,30.2
15015,1.5,0.4,0.4,1.1,0.4,27.1
15016,3.0,0.5,0.4,2.6,0.4,19.7
15017,8.7,0.3,1.2,7.5,0.5,11.7
15018,10.3,0.3,1.1,9.1,0.5,12.1
15019,2.7,0.3,0.2,2.6,0.4,17.9
15020,2.6,0.2,0.0,2.5,0.4,9.2
15021,3.4,0.1,0.4,3.0,0.4,4.4
15022,3.3,0.1,0.4,2.9,0.4,4.9
15023,3.2,0.2,0.3,3.0,0.3,5.3
15024,2.5,0.2,0.2,2.3,0.4,8.6
15025,2.65,0.2,0.25,2.3499999999999996,0.45,8.35
15026,2.8,0.2,0.3,2.4,0.5,8.1
15027,2.6,0.1,0.3,2.2,0.4,8.5
15028,3.0,0.1,0.8,2.1,0.4,7.1
15029,3.9,0.2,1.8,2.2,0.4,3.8
15030,4.1,0.2,1.9,2.1,0.5,8.8
15031,2.3,0.2,0.9,1.4,0.6,13.5
15032,2.0,0.3,0.9,1.2,0.4,16.9
15033,1.4,0.3,0.4,1.0,0.6,20.0
15034,1.0,0.6,0.3,0.7,0.6,25.8
15035,0.9,0.6,0.4,0.5,0.6,27.6
15036,1.2,0.8,0.4,0.8,0.7,28.1
15037,0.9,0.6,0.2,0.6,0.6,29.0
15038,2.1,0.3,0.4,1.7,0.8,26.9
15039,3.8,0.3,1.0,2.8,0.7,18.9
15040,5.1,0.3,0.7,4.4,0.8,10.4
15041,4.4,0.3,0.3,4.1,0.7,6.8
15042,5.6,0.3,0.8,4.7,0.9,3.4
15043,4.9,0.4,1.0,4.0,0.9,4.5
15044,3.6,0.4,0.4,3.1,0.8,5.8
15045,3.5,0.3,0.4,3.1,0.6,4.9
15046,2.8,0.3,0.2,2.6,0.7,8.9
15047,2.2,0.3,0.1,2.1,0.7,8.3
15048,2.8,0.3,0.3,2.6,0.7,6.4
15049,2.8,0.4,0.2,2.6,0.8,8.2
15050,2.45,0.4,0.25,2.15,0.75,8.45
15051,2.1,0.4,0.3,1.7,0.7,8.7
15052,1.5,0.3,0.3,1.2,0.8,9.3
15053,2.0,0.3,0.3,1.7,0.7,7.7
15054,2.7,0.3,0.5,2.2,0.8,8.7
15055,3.1,0.3,0.8,2.3,0.8,9.5
15056,3.3,0.4,1.0,2.3,0.9,11.3
15057,3.4,0.3,0.9,2.5,0.8,14.2
15058,2.6,0.4,0.4,2.2,0.8,15.3
15059,1.5,0.4,0.2,1.3,0.8,18.4
15060,1.7,0.4,0.4,1.3,0.8,16.7
15061,1.6,0.3,0.3,1.3,0.8,19.4
15062,1.4,0.3,0.2,1.2,0.9,25.7
15063,1.5,0.4,0.1,1.4,0.8,27.6
15064,1.6,0.4,0.2,1.4,0.9,26.0
15065,3.8,0.4,0.3,3.5,0.9,21.0
15066,1.7,0.4,0.2,1.5,0.8,17.0
15067,1.8,0.3,0.2,1.6,0.9,16.9
15068,1.1,0.3,0.3,0.9,0.8,15.9
15069,1.3,0.3,0.2,1.1,0.7,15.5
15070,0.7,0.3,0.2,0.5,0.7,16.5
15071,2.1,0.4,0.1,2.1,0.8,17.0
15072,0.3,0.5,0.1,0.2,0.8,20.2
15073,0.5,0.5,0.3,0.2,0.8,21.5
15074,2.2,0.5,0.3,1.9,0.8,20.9
15075,1.9500000000000002,0.4,0.25,1.7,0.75,19.0
15076,1.7,0.3,0.2,1.5,0.7,17.1
15077,3.3,0.4,0.4,2.9,0.7,17.8
15078,1.6,0.4,0.3,1.4,0.6,20.9
15079,2.2,0.4,0.7,1.6,0.7,21.4
15080,1.1,0.4,0.4,0.7,0.6,22.9
15081,0.4,0.5,0.2,0.2,0.7,27.9
15082,0.5,0.5,0.3,0.2,0.7,33.0
15083,0.3,0.4,0.2,0.1,0.7,33.9
15084,0.5,0.3,0.2,0.3,0.7,32.5
15085,0.8,0.3,0.2,0.6,0.7,32.3
15086,1.6,0.3,0.3,1.3,0.7,32.2
15087,1.3,0.3,0.3,1.1,0.7,34.1
15088,0.7,0.4,0.2,0.5,0.7,33.4
15089,1.0,0.4,0.2,0.9,0.8,30.0
15090,1.3,0.2,0.2,1.1,0.8,27.8
15091,1.2,0.3,0.2,1.0,0.8,28.0
15092,1.5,0.3,0.3,1.3,0.7,29.1
15093,0.5,0.3,0.0,0.5,0.8,28.4
15094,0.8,0.3,0.2,0.5,0.8,27.1
15095,1.9,0.3,0.2,1.7,0.7,24.6
15096,3.0,0.4,0.2,2.8,0.8,21.5
15097,1.0,0.4,0.2,0.8,0.8,21.9
15098,2.1,0.3,0.2,2.0,0.7,20.6
15099,0.7,0.3,0.3,0.4,0.7,21.6
15100,1.0499999999999998,0.35,0.25,0.8,0.7,21.15
15101,1.4,0.4,0.2,1.2,0.7,20.7
15102,1.3,0.4,0.4,0.9,0.6,22.6
15103,0.5,0.3,0.3,0.2,0.6,26.5
15104,0.5,0.4,0.4,0.2,0.6,29.0
15105,0.4,0.3,0.2,0.2,0.6,31.1
15106,0.5,0.3,0.4,0.1,0.6,31.9
15107,0.3,0.3,0.1,0.1,0.6,31.3
15108,0.4,0.4,0.2,0.1,0.5,31.4
15109,0.7,0.2,0.2,0.4,0.6,30.3
15110,1.6,0.3,0.4,1.2,0.6,30.0
15111,0.9,0.2,0.3,0.6,0.5,30.5
15112,1.8,0.3,0.3,1.4,0.5,26.5
15113,1.6,0.3,0.2,1.5,0.6,22.7
15114,5.0,0.2,2.3,2.8,0.5,14.5
15115,2.9,0.2,0.4,2.5,0.5,14.9
15116,3.4,0.2,0.3,3.0,0.4,11.8
15117,2.1,0.3,0.3,1.8,0.4,18.1
15118,1.6,0.3,0.3,1.2,0.5,13.9
15119,1.6,0.2,0.2,1.4,0.5,7.8
15120,1.8,0.2,0.2,1.5,0.3,5.8
15121,2.4,0.2,0.4,2.0,0.4,4.3
15122,1.8,0.2,0.4,1.3,0.3,6.4
15123,1.8,0.2,0.3,1.5,0.3,5.2
15124,5.6,0.2,3.0,2.6,0.4,4.4
15125,9.2,0.30000000000000004,5.35,3.8,0.45,5.1
15126,12.8,0.4,7.7,5.0,0.5,5.8
15127,2.8,0.2,1.3,1.5,0.5,14.2
15128,3.0,0.3,1.5,1.5,0.4,16.0
15129,2.2,0.3,1.0,1.2,0.4,23.6
15130,1.8,0.3,0.8,1.0,0.5,34.9
15131,2.3,0.3,1.2,1.1,0.4,33.5
15132,1.0,0.2,0.4,0.5,0.6,34.0
15133,1.3,0.3,0.5,0.8,0.6,34.1
15134,1.8,0.3,0.7,1.1,0.5,32.9
15135,5.4,0.5,2.0,3.4,0.7,26.9
15136,5.1,0.4,0.7,4.5,0.8,22.1
15137,3.3,0.4,0.2,3.1,0.7,21.9
15138,5.5,0.5,0.2,5.2,0.6,21.1
15139,4.2,0.5,0.2,4.0,0.8,18.7
15140,3.5,0.5,0.2,3.3,0.7,14.2
15141,2.7,0.4,0.2,2.5,0.7,8.6
15142,2.6,0.4,0.4,2.2,0.8,7.1
15143,2.5,0.4,0.3,2.2,0.8,5.3
15144,2.4,0.4,0.6,1.9,0.9,2.6
15145,2.4,0.4,0.4,2.0,0.9,2.9
15146,2.5,0.4,0.6,1.9,0.9,2.5
15147,4.6,0.4,1.2,3.4,0.9,2.2
15148,3.4,0.4,0.7,2.7,0.8,1.9
15149,3.7,0.4,1.2,2.5,0.9,1.6
15150,6.0,0.65,1.85,4.15,1.0,3.6999999999999997
15151,8.3,0.9,2.5,5.8,1.1,5.8
15152,9.1,1.0,3.8,5.4,1.1,4.7
15153,6.8,3.6,2.6,4.3,1.2,9.8
15154,6.5,7.3,2.8,3.8,1.3,10.0
15155,5.1,9.8,1.7,3.5,1.3,14.8
15156,4.2,9.7,1.0,3.1,1.2,17.6
15157,4.4,9.1,1.4,2.9,1.2,18.5
15158,4.2,6.6,1.2,3.0,1.2,20.4
15159,5.8,4.7,1.4,4.4,1.3,17.5
15160,5.4,2.9,0.8,4.7,1.3,17.1
15161,3.6,2.2,0.2,3.5,1.4,18.0
15162,4.9,1.6,0.1,4.8,1.4,13.5
15163,4.9,1.2,0.3,4.6,1.5,8.3
15164,4.5,1.4,0.1,4.4,1.5,15.4
15165,2.6,1.1,0.2,2.5,1.6,23.2
15166,2.3,1.0,0.1,2.3,1.4,15.6
15167,3.2,0.7,0.3,2.9,1.6,6.1
15168,4.4,0.7,1.0,3.4,1.7,2.0
15169,3.1,0.7,0.4,2.7,1.7,5.8
15170,3.7,0.7,0.3,3.4,1.5,18.1
15171,1.4,0.7,0.3,1.1,1.5,18.7
15172,2.3,0.7,0.3,2.1,1.5,21.7
15173,1.6,0.7,0.5,1.1,1.5,23.7
15174,1.9,0.7,0.3,1.6,1.5,24.2
15175,1.5,0.6499999999999999,0.3,1.2000000000000002,1.5,26.549999999999997
15176,1.1,0.6,0.3,0.8,1.5,28.9
15177,0.5,0.6,0.1,0.4,1.6,29.8
15178,0.5,0.6,0.3,0.3,1.4,31.1
15179,0.6,0.6,0.3,0.3,1.4,31.0
15180,0.4,0.6,0.2,0.1,1.3,30.6
15181,0.5,0.6,0.3,0.2,1.4,31.2
15182,0.5,0.6,0.3,0.3,1.5,32.2
15183,0.4,0.6,0.2,0.2,1.4,33.2
15184,0.5,0.6,0.1,0.4,1.3,30.4
15185,0.9,0.5,0.3,0.6,1.3,28.8
15186,1.4,0.6,0.3,1.2,1.2,25.6
15187,1.1,0.6,0.2,0.9,1.3,27.3
15188,2.0,0.6,0.2,1.8,1.3,25.0
15189,1.3,0.6,0.2,1.1,1.3,21.1
15190,1.2,0.6,0.3,1.0,1.3,24.2
15191,0.4,0.5,0.1,0.3,1.2,27.5
15192,2.1,0.6,0.2,2.0,1.3,25.3
15193,3.8,0.5,0.2,3.6,1.4,25.9
15194,3.0,0.6,0.4,2.6,1.4,18.9
15195,3.1,0.6,0.5,2.5,1.5,11.8
15196,5.4,0.6,1.4,4.0,1.5,4.8
15197,3.7,0.6,1.2,2.5,1.3,3.8
15198,10.8,0.7,6.0,4.9,1.5,5.7
15199,5.4,0.7,2.0,3.3,1.4,17.2
15200,4.9,0.75,1.6,3.25,1.45,18.75
15201,4.4,0.8,1.2,3.2,1.5,20.3
15202,4.9,0.7,0.8,4.1,1.6,18.2
15203,5.6,0.9,1.7,3.9,1.6,19.2
15204,4.3,0.8,1.2,3.1,1.6,22.0
15205,4.0,0.7,1.0,2.9,1.5,20.8
15206,2.7,0.8,1.1,1.6,1.5,22.4
15207,2.5,0.7,0.9,1.6,1.5,18.6
15208,1.3,0.7,0.4,1.0,1.4,19.4
15209,0.4,0.6,0.2,0.2,1.4,26.0
15210,1.8,0.6,0.4,1.4,1.4,24.5
15211,0.7,0.6,0.2,0.5,1.3,25.4
15212,0.6,0.6,0.2,0.4,1.4,25.5
15213,1.2,0.6,0.2,1.0,1.3,23.7
15214,0.8,0.6,0.3,0.5,1.4,22.8
15215,2.0,0.6,0.1,1.9,1.3,22.6
15216,0.3,0.6,0.1,0.2,1.3,25.6
15217,0.4,0.5,0.3,0.0,1.2,26.3
15218,0.3,0.5,0.2,0.2,1.2,26.4
15219,0.2,0.5,0.1,0.1,1.1,26.3
15220,0.6,0.5,0.1,0.5,1.1,26.2
15221,1.5,0.5,0.4,1.1,1.2,25.9
15222,0.5,0.5,0.3,0.2,1.2,26.7
15223,0.6,0.5,0.4,0.2,1.2,27.1
15224,0.6,0.6,0.3,0.3,1.1,27.5
15225,0.44999999999999996,0.6,0.2,0.25,1.05,28.1
15226,0.3,0.6,0.1,0.2,1.0,28.7
15227,0.3,0.5,0.3,0.0,1.0,29.1
15228,0.1,0.8,0.0,0.1,1.1,29.4
15229,0.3,0.7,0.3,0.0,1.0,28.4
15230,0.5,0.4,0.2,0.2,0.9,28.4
15231,0.5,0.4,0.3,0.2,1.0,29.0
15232,0.6,0.4,0.3,0.4,0.9,28.0
15233,1.0,0.4,0.3,0.7,0.9,25.5
15234,0.9,0.3,0.1,0.7,0.7,21.4
15235,0.8,0.3,0.0,0.8,0.7,19.3
15236,2.4,0.3,0.4,2.0,0.6,12.7
15237,3.1,0.3,0.6,2.5,0.6,12.6
15238,1.6,0.2,0.2,1.4,0.6,12.8
15239,3.6,0.3,0.4,3.2,0.5,6.7
15240,1.9,0.2,0.3,1.6,0.5,5.2
15241,2.1,0.2,0.3,1.8,0.5,5.8
15242,2.0,0.2,0.4,1.6,0.4,6.0
15243,1.9,0.2,0.2,1.7,0.4,16.0
15244,1.5,0.2,0.1,1.4,0.4,17.1
15245,1.2,0.2,0.3,0.9,0.3,18.0
15246,2.6,0.2,0.7,1.9,0.3,20.8
15247,0.9,0.2,0.4,0.6,0.2,24.5
15248,1.0,0.1,0.4,0.6,0.3,27.7
15249,1.1,0.2,0.4,0.8,0.4,29.8
15250,0.8500000000000001,0.2,0.30000000000000004,0.6000000000000001,0.35,31.450000000000003
15251,0.6,0.2,0.2,0.4,0.3,33.1
15252,0.5,0.2,0.2,0.3,0.4,33.1
15253,3.1,0.2,1.0,2.1,0.6,29.2
15254,4.7,0.3,2.3,2.5,0.5,27.4
15255,3.6,0.3,1.5,2.1,0.6,25.3
15256,3.9,0.3,1.3,2.6,0.7,23.3
15257,4.2,0.3,1.3,2.8,0.7,23.5
15258,5.8,0.3,1.3,4.6,0.8,20.9
15259,3.3,0.4,0.6,2.7,0.8,23.2
15260,13.9,0.4,5.4,8.5,0.9,16.6
15261,2.4,0.4,0.3,2.1,1.0,19.6
15262,1.5,0.3,0.3,1.2,0.8,21.1
15263,0.5,0.3,0.1,0.3,0.8,22.5
15264,0.5,0.4,0.2,0.4,0.8,22.5
15265,0.4,0.3,0.1,0.3,0.8,21.5
15266,0.6,0.3,0.2,0.4,0.8,22.3
15267,0.9,0.3,0.3,0.6,0.9,24.6
15268,0.9,0.3,0.3,0.7,0.8,29.4
15269,0.9,0.3,0.3,0.7,0.8,34.2
15270,0.4,0.7,0.1,0.3,0.8,36.4
15271,0.7,0.6,0.2,0.5,0.7,34.3
15272,0.6,0.5,0.3,0.4,0.8,35.0
15273,0.5,0.5,0.3,0.2,0.7,37.0
15274,0.5,0.3,0.3,0.2,0.6,36.9
15275,0.35,0.3,0.15,0.2,0.6499999999999999,36.8
15276,0.2,0.3,0.0,0.2,0.7,36.7
15277,0.3,0.2,0.1,0.2,0.7,36.4
15278,0.5,0.3,0.3,0.2,0.7,35.8
15279,0.3,0.3,0.2,0.2,0.7,36.0
15280,0.5,0.3,0.2,0.3,0.7,34.7
15281,0.6,0.3,0.3,0.3,0.7,34.1
15282,0.2,0.4,0.2,0.1,0.8,33.1
15283,0.9,0.4,0.2,0.7,0.7,31.6
15284,0.5,0.3,0.1,0.5,0.7,31.3
15285,0.5,0.3,0.3,0.2,0.7,31.0
15286,0.8,0.3,0.2,0.6,0.6,30.2
15287,0.6,0.3,0.2,0.4,0.6,29.4
15288,1.7,0.3,0.2,1.5,0.5,26.7
15289,2.8,0.3,0.1,2.7,0.6,22.6
15290,3.6,0.3,0.1,3.5,0.5,19.7
15291,3.7,0.3,0.4,3.2,0.5,17.7
15292,6.0,0.2,0.3,5.7,0.5,17.0
15293,7.9,0.2,0.6,7.2,0.5,17.3
15294,3.3,0.2,0.8,2.5,0.4,24.5
15295,1.0,0.2,0.3,0.7,0.4,28.7
15296,0.9,0.2,0.3,0.6,0.4,34.4
15297,0.8,0.2,0.3,0.5,0.3,35.6
15298,0.4,0.2,0.2,0.2,0.3,36.6
15299,0.5,0.2,0.2,0.3,0.4,37.4
15300,0.6,0.15000000000000002,0.30000000000000004,0.3,0.30000000000000004,37.95
15301,0.7,0.1,0.4,0.3,0.2,38.5
15302,0.6,0.1,0.2,0.4,0.3,37.8
15303,3.8,0.1,0.5,3.3,0.3,29.3
15304,5.2,0.2,0.4,4.8,0.3,12.4
15305,11.6,0.2,3.0,8.6,0.5,5.4
15306,3.7,0.1,0.5,3.2,0.2,4.5
15307,4.0,0.1,0.8,3.2,0.2,3.8
15308,3.0,0.1,0.4,2.5,0.1,3.7
15309,3.5,0.1,0.7,2.8,0.1,2.6
15310,3.4,0.0,0.5,3.0,0.0,2.3
15311,3.6,0.1,0.6,2.9,0.1,2.0
15312,3.5,0.1,0.6,2.9,0.5,2.1
15313,4.0,0.1,0.5,3.5,0.2,2.8
15314,3.4,0.1,0.7,2.8,0.2,1.9
15315,6.0,0.1,2.3,3.7,0.0,1.3
15316,6.9,0.0,3.3,3.6,0.0,0.9
15317,5.8,0.0,2.7,3.1,0.0,1.6
15318,6.6,0.1,3.6,3.0,0.1,5.9
15319,13.2,0.3,7.4,5.8,0.0,11.2
15320,9.5,0.9,4.6,4.9,0.1,18.6
15321,5.1,1.3,2.1,3.0,0.1,28.2
15322,3.4,0.9,1.3,2.1,0.1,30.9
15323,2.9,0.7,1.2,1.7,0.1,32.1
15324,1.9,0.4,0.8,1.1,0.1,34.7
15325,5.5249999999999995,0.5,1.425,4.075,0.17500000000000002,30.425000000000004
15326,9.149999999999999,0.6000000000000001,2.05,7.050000000000001,0.25,26.150000000000002
15327,12.774999999999999,0.7000000000000001,2.675,10.025,0.32500000000000007,21.875
15328,16.4,0.8,3.3,13.0,0.4,17.6
15329,8.8,0.5,0.4,8.4,0.5,23.0
15330,13.0,0.4,2.9,10.1,0.4,19.4
15331,6.1,0.4,0.3,5.8,0.3,14.5
15332,4.0,0.4,0.1,3.9,0.4,15.2
15333,3.3,0.3,0.2,3.1,0.5,10.3
15334,3.2,0.3,0.3,2.9,0.3,7.4
15335,4.3,0.1,0.5,3.7,0.3,5.7
15336,3.0,0.2,0.4,2.7,0.0,5.6
15337,3.3,0.3,0.2,3.1,0.2,14.3
15338,3.2,0.3,0.1,3.0,0.1,20.1
15339,3.8,0.4,0.2,3.6,0.0,18.4
15340,4.6,0.2,0.2,4.3,0.0,12.7
15341,1.5,0.3,0.3,1.2,0.2,15.7
15342,1.4,0.7,0.2,1.2,0.2,16.2
15343,3.2,0.9,1.2,2.0,0.1,15.9
15344,4.2,0.8,1.6,2.6,0.2,18.8
15345,1.1,0.3,0.4,0.7,0.2,26.1
15346,0.6,0.1,0.4,0.3,0.2,28.7
15347,0.7,0.1,0.3,0.3,0.1,29.3
15348,0.5,0.1,0.3,0.3,0.2,30.1
15349,0.9,0.2,0.4,0.5,0.3,28.9
15350,0.5,0.2,0.3,0.3,0.3,27.6
15351,1.3,0.2,0.4,0.9,0.3,26.3
15352,1.2000000000000002,0.2,0.4,0.8,0.2,25.8
15353,1.1,0.2,0.4,0.7,0.2,23.6
15354,1.7,0.2,0.3,1.4,0.1,20.0
15355,2.3,0.2,0.0,2.2,0.2,14.8
15356,3.5,0.2,0.1,3.4,0.2,9.2
15357,4.8,0.1,0.0,4.7,0.1,12.9
15358,3.9,0.1,0.2,3.7,0.0,8.1
15359,3.4,0.1,0.4,2.9,0.0,4.8
15360,3.1,0.1,0.3,2.8,0.0,2.6
15361,3.8,0.1,1.0,2.8,0.0,1.0
15362,4.5,0.1,2.2,2.3,0.2,0.5
15363,3.7,0.1,1.3,2.5,0.2,1.2
15364,5.1,0.1,2.2,2.9,0.0,0.3
15365,6.7,0.2,4.0,2.7,0.0,0.4
15366,5.9,0.1,3.7,2.2,0.0,2.9
15367,5.5,0.2,2.5,3.0,0.2,12.0
15368,3.1,0.2,1.3,1.8,0.1,17.1
15369,2.7,0.2,1.0,1.7,0.1,20.1
15370,2.1,0.3,0.7,1.4,0.1,26.1
15371,3.7,0.1,1.3,2.4,0.1,27.4
15372,2.1,0.1,0.7,1.4,0.2,30.1
15373,2.2,0.3,0.6,1.6,0.2,29.8
15374,1.1,0.4,0.3,0.8,0.2,30.6
15375,8.55,0.4,1.4500000000000002,7.249999999999999,0.35,19.950000000000003
15376,16.0,0.4,2.6,13.7,0.5,9.3
15377,16.2,0.3,4.8,11.5,0.5,3.0
15378,8.4,0.3,1.5,6.9,0.5,2.7
15379,6.7,0.2,0.7,5.9,0.4,3.3
15380,5.8,0.2,0.8,4.9,0.5,2.4
15381,5.7,0.2,1.0,4.7,0.4,2.4
15382,5.2,0.2,0.6,4.7,0.3,4.4
15383,6.0,0.2,1.5,4.6,0.2,1.5
15384,5.7,0.2,1.2,4.5,0.2,2.0
15385,5.6,0.2,1.0,4.8,0.5,2.3
15386,6.9,0.2,0.9,6.0,0.4,2.1
15387,4.7,0.2,1.1,3.6,0.5,2.7
15388,6.1,0.3,1.3,4.8,0.4,2.9
15389,4.9,0.3,1.0,3.9,0.4,7.0
15390,2.0,0.3,0.5,1.5,0.5,15.6
15391,2.9,0.3,1.0,1.9,0.4,17.4
15392,1.9,0.3,0.7,1.2,0.5,19.2
15393,1.1,0.3,0.3,0.7,0.5,23.1
15394,2.2,0.5,1.1,1.1,0.6,23.4
15395,1.8,0.4,0.6,1.2,0.7,23.8
15396,1.4,0.3,0.6,0.8,0.7,23.5
15397,1.3,0.4,0.4,0.9,0.7,23.0
15398,1.7,0.3,0.6,1.1,0.7,22.9
15399,3.0,0.4,0.7,2.3,0.8,21.3
15400,3.2,0.4,0.6,2.5999999999999996,0.8500000000000001,20.5
15401,3.4,0.4,0.5,2.9,0.9,19.7
15402,0.8,0.4,0.1,0.7,0.9,19.7
15403,1.1,0.4,0.1,1.0,0.8,19.6
15404,1.1,0.4,0.2,0.9,0.9,29.2
15405,6.6,0.4,0.2,6.5,0.8,25.4
15406,1.9,0.4,0.0,1.8,0.9,28.8
15407,2.4,0.4,0.1,2.2,0.9,25.0
15408,5.7,0.4,0.3,5.4,0.8,20.0
15409,6.1,0.6,0.4,5.7,0.8,19.0
15410,2.7,0.5,0.2,2.5,0.9,25.2
15411,2.8,0.5,0.3,2.5,0.8,24.0
15412,9.3,0.5,0.4,9.0,0.9,19.5
15413,6.2,0.7,0.3,5.9,0.9,24.3
15414,0.9,0.5,0.2,0.6,0.9,29.3
15415,4.6,0.4,0.8,3.8,0.9,28.2
15416,4.9,0.5,1.0,3.9,1.0,29.6
15417,3.4,0.6,0.8,2.6,0.8,31.4
15418,0.8,0.4,0.3,0.5,0.7,38.1
15419,0.5,0.4,0.2,0.4,0.8,38.0
15420,1.4,0.4,0.4,0.9,0.7,37.8
15421,0.6,0.4,0.3,0.3,0.8,38.5
15422,0.3,0.4,0.1,0.2,0.7,40.7
15423,0.6,0.4,0.2,0.4,0.8,38.9
15424,0.9,0.4,0.3,0.6,0.7,36.9
15425,3.9499999999999997,0.35,0.3,3.6500000000000004,0.7,31.299999999999997
